annotator_id,sim_rating,id1,id2
3748353,0, 37485, 14251
3748343,0, 69790, 55236
3748380,0, 33902, 2134
3748382,4, 28616, 11142
3748343,0, 31841, 26165
3748377,0, 32204, 36132
3748343,1, 16872, 34125
3748385,4, 31841, 235
3748343,0, 33902, 26165
3748343,0, 55093, 25047
3748353,0, 28616, 76479
3748343,0, 33088, 11068
3748343,0, 28437, 8851
3748343,1, 28616, 8851
3748343,0, 69868, 37194
3748343,1, 25639, 36583
3748346,0, 8851, 31841
3748343,0, 16987, 26165
3748380,0, 37461, 2134
3748343,0, 3071, 12476
3748385,3, 1868, 24450
3748353,0, 48054, 76075
3748376,3, 34119, 27446
3748343,1, 16872, 24450
3748377,1, 34119, 9975
3748343,1, 15357, 8719
3748375,0, 28437, 10842
3748357,3, 28616, 36583
3748343,1, 22840, 7291
3748353,1, 1868, 37194
3748343,0, 12971, 19929
3748376,1, 7291, 48594
3748343,1, 52438, 36583
3748343,1, 76479, 25639
3748353,0, 37485, 31841
3748382,2, 33902, 36132
3748368,2, 6632, 38000
3748354,0, 16872, 15357
3748343,1, 48054, 7291
3748385,3, 21856, 48594
3748343,1, 37741, 19929
3748377,1, 3071, 8863
3748343,1, 27446, 37194
3748342,1, 3348, 32204
3748353,0, 27446, 48594
3748343,0, 46366, 15357
3748343,1, 3348, 16872
3748377,0, 37844, 24450
3748357,1, 32204, 27446
3748376,0, 55093, 9975
3748342,2, 9975, 11142
3748343,1, 31722, 32204
3748343,1, 31841, 72281
3748346,0, 31841, 32204
3748385,2, 36132, 8719
3748343,1, 16872, 2134
3748342,2, 8851, 25639
3748343,1, 33902, 22840
3748348,0, 1868, 36132
3748353,2, 37485, 8719
3748343,1, 76075, 1868
3748382,2, 48054, 1868
3748342,0, 66730, 76479
3748343,2, 8719, 48594
3748343,1, 33088, 76075
3748353,1, 31722, 12971
3748380,0, 37485, 2134
3748342,1, 8842, 38000
3748343,2, 29094, 235
3748377,3, 8842, 24450
3748343,2, 69790, 27446
3748343,2, 37741, 27446
3748382,0, 37844, 14975
3748348,0, 37844, 72281
3748343,1, 7727, 21856
3748377,0, 27790, 21856
3748353,0, 8842, 76479
3748368,1, 28616, 19929
3748343,0, 66730, 55093
3748385,2, 8851, 12971
3748343,1, 34119, 235
3748380,2, 32204, 15357
3748382,0, 69790, 55093
3748355,5, 2134, 36583
3748353,0, 28616, 3071
3748346,1, 5439, 52438
3748377,3, 19929, 11142
3748348,0, 10842, 12476
3748380,0, 69790, 37741
3748382,0, 19354, 52438
3748353,0, 46366, 55236
3748377,0, 46366, 6632
3748353,0, 1868, 10842
3748346,0, 76479, 14975
3748343,2, 1868, 8719
3748382,0, 28437, 29590
3748355,2, 69790, 235
3748377,5, 8842, 11142
3748343,1, 52438, 37194
3748353,2, 8842, 1868
3748343,0, 7727, 16872
3748343,1, 5439, 7727
3748385,1, 21227, 69868
3748377,1, 26165, 36583
3748343,1, 5439, 30582
3748353,1, 37461, 8842
3748382,3, 37844, 8719
3748343,1, 1868, 10052
3748368,3, 34119, 22840
3748377,0, 37844, 37194
3748343,1, 27446, 8719
3748382,0, 29590, 37194
3748343,1, 37741, 27790
3748353,0, 37461, 76075
3748377,0, 33902, 29590
3748343,1, 3348, 72281
3748385,2, 46366, 52438
3748382,0, 55093, 1868
3748343,1, 35331, 48594
3748343,1, 19354, 8719
3748343,0, 55093, 8842
3748380,0, 37461, 25639
3748343,1, 7727, 25047
3748377,0, 28437, 35331
3748385,0, 34125, 36583
3748343,1, 5088, 9975
3748353,1, 37741, 35331
3748343,1, 16987, 28616
3748343,0, 7727, 69868
3748353,0, 46366, 15357
3748343,1, 24369, 25047
3748382,0, 28616, 55236
3748346,0, 16987, 55093
3748343,0, 69790, 16987
3748377,0, 27790, 62264
3748343,1, 29094, 14975
3748348,0, 33902, 22840
3748377,0, 69790, 46366
3748385,3, 69790, 33902
3748343,0, 37485, 55093
3748343,1, 3071, 25047
3748343,1, 52438, 11142
3748380,0, 3348, 59899
3748377,0, 21227, 8863
3748353,1, 28437, 16872
3748343,1, 16872, 22840
3748385,3, 11068, 38000
3748343,1, 28437, 8863
3748346,1, 16872, 3071
3748353,1, 8842, 3071
3748377,2, 8851, 22840
3748343,1, 55236, 69868
3748348,0, 66730, 26165
3748353,0, 76479, 36583
3748343,1, 12971, 36583
3748368,4, 31841, 1868
3748377,0, 37485, 24450
3748343,1, 5439, 8863
3748343,1, 37461, 37416
3748342,0, 11068, 69868
3748353,1, 28616, 34119
3748355,4, 37485, 37461
3748343,1, 37461, 55236
3748377,2, 59899, 10052
3748380,0, 21227, 38000
3748385,1, 14251, 32204
3748343,1, 25639, 25047
3748342,2, 21227, 72281
3748343,1, 5439, 31841
3748377,0, 55093, 36583
3748343,1, 27790, 24369
3748343,1, 22822, 2134
3748343,1, 35331, 22822
3748377,0, 15357, 25047
3748353,1, 72281, 24450
3748343,0, 66730, 14975
3748343,1, 11068, 37194
3748343,0, 69790, 27790
3748385,2, 22822, 55236
3748377,0, 3071, 10052
3748368,1, 10052, 36583
3748343,1, 35331, 36132
3748385,2, 22822, 36583
3748343,1, 22840, 69868
3748343,1, 7291, 11068
3748343,1, 21856, 38000
3748368,0, 7291, 29590
3748343,1, 27790, 12476
3748354,3, 8842, 12971
3748343,0, 29590, 9975
3748348,0, 72281, 8863
3748385,1, 76075, 5088
3748343,1, 10052, 9975
3748377,2, 8719, 2134
3748343,2, 28437, 38000
3748353,1, 33088, 2134
3748385,0, 32204, 5088
3748343,1, 7727, 6632
3748368,1, 69790, 14251
3748342,1, 28437, 48594
3748343,1, 10842, 6632
3748377,1, 31722, 21856
3748343,0, 26165, 12476
3748377,0, 76479, 29590
3748343,1, 48054, 11142
3748348,3, 37844, 19354
3748380,0, 72281, 7291
3748343,1, 76075, 235
3748353,2, 31841, 12971
3748343,1, 30582, 48594
3748343,0, 69790, 34125
3748386,1, 16987, 33902
3748382,1, 76075, 72281
3748385,2, 37416, 37194
3748377,0, 76479, 32204
3748368,0, 34119, 34125
3748343,0, 76075, 46366
3748343,1, 37485, 11068
3748377,0, 37741, 15357
3748353,0, 8863, 34125
3748343,1, 29094, 16987
3748368,1, 34125, 19929
3748385,1, 59899, 48594
3748343,1, 21856, 11068
3748353,0, 16987, 19929
3748343,1, 7727, 38000
3748343,1, 27790, 72281
3748353,1, 34119, 33088
3748343,1, 28616, 5088
3748382,1, 62264, 36583
3748377,4, 25639, 8863
3748343,0, 66730, 28616
3748348,0, 16872, 34125
3748343,0, 19354, 9975
3748377,0, 32204, 34125
3748346,0, 24369, 6632
3748343,1, 32204, 55236
3748343,1, 27790, 76479
3748368,1, 24369, 10842
3748343,1, 21227, 11142
3748375,0, 37416, 10052
3748343,0, 55093, 3071
3748380,1, 76075, 69868
3748343,1, 27790, 2134
3748377,2, 1868, 22822
3748343,0, 29590, 55236
3748375,0, 69790, 59899
3748343,1, 37416, 37844
3748377,0, 69790, 37485
3748343,0, 55093, 11142
3748343,0, 16987, 21856
3748382,1, 28616, 8851
3748343,1, 24369, 10052
3748346,0, 28437, 2134
3748353,0, 15357, 12476
3748343,0, 21856, 69868
3748343,0, 30582, 21227
3748375,1, 72281, 21856
3748353,0, 29590, 12476
3748343,0, 31841, 48594
3748377,4, 14975, 19929
3748343,1, 33902, 16872
3748386,0, 27790, 24450
3748343,0, 37485, 25047
3748355,2, 29094, 76075
3748353,1, 37461, 3071
3748343,1, 24369, 12476
3748343,1, 37485, 31722
3748377,2, 10842, 24450
3748343,1, 28437, 14251
3748343,1, 19354, 25047
3748382,0, 5439, 6632
3748377,0, 10052, 6632
3748343,0, 55093, 6632
3748368,1, 48054, 14251
3748343,1, 37485, 22822
3748380,1, 28437, 15357
3748353,0, 33902, 19354
3748382,0, 33902, 11068
3748343,1, 24369, 5088
3748343,1, 21856, 8719
3748343,1, 33088, 26165
3748343,1, 28616, 8863
3748343,1, 235, 24450
3748343,0, 69790, 66730
3748368,1, 31722, 30582
3748353,2, 7727, 52438
3748343,1, 30582, 12476
3748343,1, 28437, 21856
3748377,1, 31841, 27446
3748343,1, 32204, 235
3748346,2, 31841, 25639
3748377,0, 37844, 69868
3748357,1, 27790, 12971
3748368,1, 16872, 69868
3748343,1, 10842, 38000
3748353,1, 1868, 24369
3748380,0, 7727, 22822
3748343,1, 14251, 52438
3748343,1, 37416, 55093
3748355,0, 62264, 26165
3748343,0, 36132, 5088
3748377,0, 29094, 7727
3748353,0, 37485, 12971
3748343,1, 8863, 69868
3748382,1, 24369, 19929
3748343,1, 7727, 8719
3748377,0, 35331, 16872
3748343,1, 72281, 27446
3748343,1, 37485, 1868
3748386,2, 30582, 52438
3748342,4, 37485, 8719
3748343,1, 5439, 3348
3748353,2, 34125, 6632
3748343,1, 76479, 9975
3748343,1, 8842, 25639
3748342,0, 27446, 22822
3748377,0, 8863, 8719
3748343,1, 28616, 15357
3748343,1, 62264, 19354
3748346,0, 46366, 7291
3748343,1, 48054, 37741
3748343,1, 48054, 16872
3748382,0, 5439, 38000
3748343,0, 66730, 8863
3748342,2, 11068, 2134
3748353,1, 15357, 2134
3748343,1, 30582, 55236
3748380,1, 27446, 10842
3748343,1, 25639, 8863
3748382,0, 37844, 11142
3748346,0, 29094, 29590
3748377,3, 30582, 24369
3748343,1, 48054, 235
3748343,1, 35331, 21856
3748353,2, 31841, 36583
3748343,1, 37416, 5088
3748343,0, 46366, 19929
3748348,0, 32204, 26165
3748377,1, 6632, 12476
3748343,1, 30582, 3071
3748343,1, 14975, 69868
3748353,1, 28616, 36132
3748343,1, 14975, 37194
3748343,1, 76075, 27446
3748377,0, 29094, 26165
3748343,0, 55093, 24450
3748343,1, 12971, 34125
3748380,2, 5439, 25639
3748343,1, 37485, 2134
3748377,0, 72281, 27446
3748380,0, 15357, 34125
3748343,0, 8851, 29590
3748343,1, 27790, 3071
3748368,1, 29094, 37485
3748343,1, 19354, 38000
3748346,0, 37461, 36583
3748343,1, 8842, 8719
3748343,1, 37461, 22822
3748368,0, 29094, 25047
3748386,3, 33088, 19354
3748377,3, 30582, 8719
3748382,0, 8842, 27446
3748353,1, 24369, 59899
3748355,4, 5439, 24450
3748377,0, 66730, 55236
3748343,3, 34125, 6632
3748382,0, 37844, 46366
3748343,1, 19354, 2134
3748353,0, 52438, 11068
3748388,4, 37741, 62264
3748343,2, 36132, 10842
3748346,0, 35331, 22840
3748343,1, 37844, 55236
3748343,1, 235, 38000
3748382,0, 16987, 25639
3748343,1, 28616, 3348
3748353,0, 35331, 59899
3748377,0, 31722, 12476
3748368,3, 14975, 36583
3748343,1, 22840, 12971
3748343,0, 10842, 25047
3748377,0, 6632, 55236
3748343,0, 8719, 34125
3748343,1, 27790, 25639
3748348,0, 72281, 15357
3748346,0, 27446, 69868
3748377,0, 66730, 36583
3748343,1, 28616, 31841
3748343,1, 14251, 19354
3748388,0, 28437, 6632
3748353,0, 25639, 21856
3748343,1, 3348, 33902
3748380,0, 21856, 8719
3748382,0, 35331, 36583
3748343,1, 3348, 12971
3748343,1, 8719, 69868
3748377,2, 55093, 12476
3748368,1, 14251, 72281
3748343,1, 3348, 38000
3748353,0, 31722, 69868
3748343,1, 6632, 36583
3748355,0, 33088, 6632
3748368,0, 14251, 46366
3748343,1, 76479, 25047
3748386,2, 19354, 24450
3748353,0, 29590, 19929
3748388,4, 28437, 33902
3748343,1, 33902, 36583
3748376,1, 55093, 55236
3748343,1, 5439, 235
3748377,0, 24369, 12476
3748343,1, 3348, 7727
3748380,3, 3348, 3071
3748382,4, 7291, 8863
3748343,1, 28616, 21856
3748343,1, 10842, 19929
3748343,1, 5088, 38000
3748375,4, 28616, 235
3748353,1, 76075, 235
3748343,1, 35331, 69868
3748377,2, 7291, 11142
3748342,2, 76075, 24450
3748343,1, 3348, 55236
3748377,0, 55093, 7291
3748343,1, 22840, 25047
3748348,1, 21856, 36583
3748343,1, 33902, 48594
3748353,1, 55236, 48594
3748388,3, 69790, 24450
3748382,0, 2134, 48594
3748380,0, 66730, 31841
3748343,1, 19929, 48594
3748376,2, 5439, 9975
3748353,0, 31722, 26165
3748346,0, 8863, 21856
3748343,1, 62264, 10052
3748368,1, 21227, 27446
3748348,3, 27790, 30582
3748343,0, 26165, 38000
3748382,0, 8842, 46366
3748343,1, 31722, 12476
3748368,0, 66730, 16872
3748343,1, 28437, 25639
3748357,0, 5439, 34125
3748377,0, 21227, 14975
3748343,1, 16872, 11068
3748382,0, 37741, 46366
3748368,0, 37461, 25047
3748346,0, 11068, 19929
3748348,0, 25639, 19354
3748343,0, 69790, 37461
3748388,1, 37844, 22822
3748348,0, 69790, 14975
3748377,3, 31841, 19929
3748376,1, 37741, 2134
3748343,1, 33088, 22822
3748382,0, 66730, 3348
3748380,1, 1868, 2134
3748343,1, 72281, 24450
3748368,2, 21227, 8719
3748343,1, 28616, 7727
3748377,0, 76479, 11068
3748343,1, 3071, 72281
3748343,1, 62264, 55236
3748343,1, 21227, 8863
3748343,0, 66730, 9975
3748382,1, 29094, 37461
3748343,1, 76479, 55236
3748355,3, 28437, 31841
3748343,1, 34119, 8719
3748389,0, 235, 46366
3748346,0, 36132, 22822
3748343,0, 8863, 29590
3748377,0, 7727, 55236
3748388,2, 62264, 72281
3748387,3, 37844, 52438
3748343,0, 21856, 29590
3748382,0, 16987, 21227
3748343,1, 14251, 24369
3748343,1, 30582, 7291
3748342,1, 29094, 37416
3748343,0, 34125, 38000
3748377,0, 32204, 72281
3748343,1, 14975, 25047
3748380,0, 48054, 3071
3748343,1, 36132, 12971
3748342,3, 34125, 11068
3748387,0, 37741, 29590
3748343,1, 14251, 31722
3748343,1, 37485, 62264
3748382,1, 33088, 22822
3748388,4, 10842, 25047
3748377,0, 34119, 8719
3748386,1, 3071, 11068
3748342,1, 10842, 38000
3748343,1, 24450, 14975
3748346,0, 3348, 12476
3748377,0, 59899, 24450
3748376,1, 34119, 27790
3748343,1, 29094, 37485
3748343,0, 3071, 10842
3748342,0, 34119, 21856
3748343,1, 36132, 6632
3748382,0, 37416, 21227
3748368,0, 24369, 25047
3748343,1, 35331, 7291
3748376,0, 66730, 14975
3748343,1, 16987, 33902
3748348,1, 31722, 19354
3748389,1, 48054, 69868
3748368,1, 8719, 34125
3748343,1, 32204, 21856
3748346,0, 69790, 12476
3748343,1, 37485, 10052
3748387,3, 14251, 19929
3748377,0, 28437, 3071
3748380,2, 1868, 12971
3748343,1, 31841, 8863
3748368,0, 34119, 37844
3748343,1, 28437, 48054
3748382,0, 31722, 38000
3748377,0, 16987, 14975
3748343,0, 55093, 10052
3748353,0, 33902, 22822
3748343,1, 48054, 5088
3748388,3, 31841, 15357
3748377,3, 31722, 8863
3748343,1, 69790, 7727
3748387,1, 69790, 33902
3748368,2, 14251, 33088
3748343,1, 37485, 34119
3748342,0, 24369, 27446
3748355,0, 26165, 10052
3748353,0, 14251, 48594
3748343,1, 33902, 30582
3748380,0, 14251, 25047
3748376,1, 3348, 37741
3748346,1, 5439, 37416
3748343,1, 31722, 25639
3748382,0, 3348, 37844
3748378,1, 52438, 2134
3748343,1, 24369, 7291
3748387,0, 66730, 11142
3748348,0, 29590, 6632
3748343,1, 24369, 8863
3748377,0, 29094, 31722
3748343,1, 76479, 12971
3748353,1, 35331, 11068
3748380,0, 69790, 7727
3748343,1, 1868, 16872
3748382,0, 37741, 8851
3748343,1, 7291, 15357
3748377,0, 37844, 36132
3748386,3, 37416, 7291
3748343,1, 24369, 21856
3748353,0, 8842, 59899
3748343,1, 37485, 3071
3748343,1, 30582, 8842
3748378,0, 21227, 10842
3748377,4, 37416, 14975
3748380,0, 22840, 8719
3748346,0, 30582, 25639
3748343,1, 34119, 10052
3748368,1, 35331, 12971
3748348,1, 31841, 2134
3748343,1, 32204, 9975
3748388,4, 7291, 19929
3748343,0, 21227, 34125
3748386,3, 26165, 19929
3748368,1, 48054, 16872
3748343,1, 14251, 12971
3748353,0, 3071, 24369
3748377,0, 21227, 12476
3748343,1, 1868, 37194
3748382,0, 62264, 24369
3748343,0, 30582, 10842
3748353,0, 66730, 76479
3748342,0, 21856, 2134
3748343,1, 22840, 2134
3748378,1, 28616, 7291
3748343,0, 7291, 29590
3748368,0, 8842, 34125
3748377,0, 37485, 52438
3748343,1, 5439, 33902
3748346,0, 37416, 46366
3748342,1, 37485, 8842
3748343,1, 76075, 32204
3748380,2, 33088, 62264
3748377,0, 26165, 12476
3748387,3, 3348, 11068
3748353,2, 9975, 2134
3748343,1, 62264, 36132
3748382,0, 28616, 31841
3748343,1, 16872, 29590
3748377,0, 66730, 22840
3748380,0, 55093, 7291
3748342,0, 5439, 37844
3748343,2, 28437, 37844
3748388,2, 8851, 76479
3748343,1, 37461, 72281
3748355,2, 37485, 31841
3748343,1, 35331, 38000
3748353,0, 32204, 12476
3748343,2, 5439, 28437
3748343,1, 7291, 48594
3748346,2, 24450, 11142
3748343,1, 32204, 27446
3748382,3, 37416, 76075
3748343,1, 235, 21856
3748343,1, 21227, 1868
3748353,0, 15357, 8863
3748387,2, 15357, 14975
3748343,0, 66730, 15357
3748380,0, 37741, 16872
3748343,1, 16987, 76075
3748343,1, 37416, 29590
3748343,1, 37461, 11068
3748380,0, 55093, 16872
3748387,0, 5088, 46366
3748343,1, 8719, 12476
3748343,1, 5439, 72281
3748388,3, 59899, 12476
3748377,0, 37741, 37194
3748343,0, 34119, 59899
3748353,3, 21227, 34125
3748343,1, 235, 12476
3748382,0, 28437, 30582
3748343,0, 5439, 26165
3748353,0, 35331, 25047
3748343,1, 37485, 72281
3748343,0, 14251, 26165
3748378,0, 12476, 25047
3748368,1, 235, 6632
3748343,1, 10842, 37194
3748343,1, 37844, 8863
3748377,0, 14251, 12971
3748380,1, 16987, 27446
3748343,1, 30582, 59899
3748343,0, 37741, 12971
3748353,2, 52438, 11142
3748343,1, 16872, 8863
3748377,0, 28616, 26165
3748387,4, 30582, 55236
3748382,1, 48054, 38000
3748343,1, 8719, 11068
3748346,3, 1868, 7291
3748353,0, 76075, 25047
3748368,0, 10842, 8719
3748343,0, 33902, 34125
3748377,0, 29094, 37741
3748348,1, 29094, 31841
3748343,0, 66730, 8719
3748353,0, 5088, 12476
3748377,0, 66730, 8851
3748343,1, 33902, 15357
3748343,1, 37485, 52438
3748380,0, 28616, 33902
3748382,0, 62264, 2134
3748353,0, 34125, 12476
3748343,0, 66730, 27446
3748348,1, 15357, 38000
3748368,1, 29094, 34119
3748377,5, 25639, 16872
3748343,1, 1868, 12971
3748348,0, 66730, 62264
3748346,1, 5088, 36583
3748382,0, 26165, 7291
3748343,0, 7727, 10842
3748353,2, 37844, 55236
3748343,1, 33902, 31841
3748343,0, 48054, 12971
3748382,0, 37416, 8851
3748343,1, 5439, 37461
3748380,0, 33088, 59899
3748377,0, 33902, 31722
3748343,1, 32204, 14975
3748348,2, 76075, 27790
3748368,3, 37461, 28616
3748343,1, 37485, 10842
3748343,1, 33902, 235
3748353,0, 25639, 27446
3748355,0, 29590, 11142
3748377,0, 28437, 5088
3748343,2, 27790, 10052
3748346,3, 37461, 30582
3748382,2, 1868, 7727
3748377,0, 59899, 29590
3748353,0, 37741, 76479
3748380,0, 52438, 10052
3748343,2, 3071, 21856
3748387,4, 5439, 38000
3748343,0, 27446, 34125
3748353,1, 8863, 24450
3748382,1, 37741, 8863
3748343,2, 34119, 27446
3748353,0, 29590, 24450
3748343,2, 16987, 11142
3748355,0, 52438, 25047
3748380,2, 5439, 1868
3748377,0, 30582, 36132
3748382,0, 5439, 33902
3748346,2, 22822, 12971
3748343,2, 25639, 3071
3748348,2, 37485, 1868
3748343,1, 235, 6632
3748377,0, 35331, 27446
3748387,3, 14251, 7291
3748353,1, 5439, 19354
3748343,0, 37461, 26165
3748377,0, 8851, 46366
3748375,0, 16872, 27446
3748343,0, 66730, 6632
3748348,1, 16987, 3071
3748343,0, 66730, 72281
3748343,1, 8842, 25047
3748343,0, 235, 10842
3748353,0, 24450, 12476
3748343,0, 52438, 29590
3748377,1, 31841, 7727
3748380,0, 35331, 76479
3748343,0, 29094, 62264
3748377,0, 22840, 46366
3748343,0, 37194, 25047
3748343,1, 15357, 38000
3748382,0, 36132, 52438
3748343,0, 69790, 5088
3748353,1, 19929, 55236
3748343,0, 55093, 235
3748377,0, 24369, 52438
3748368,3, 24450, 2134
3748382,0, 37844, 27446
3748343,1, 8842, 8863
3748343,1, 8842, 12971
3748387,4, 8851, 36132
3748353,0, 37844, 19929
3748343,1, 29094, 1868
3748377,0, 26165, 11068
3748368,0, 24369, 29590
3748346,0, 35331, 31841
3748343,0, 69790, 30582
3748343,1, 24369, 9975
3748353,0, 37461, 22840
3748343,0, 235, 34125
3748343,0, 62264, 29590
3748343,0, 27790, 34125
3748380,0, 5088, 38000
3748343,1, 37741, 32204
3748343,1, 11142, 38000
3748380,0, 66730, 46366
3748343,1, 37741, 36583
3748368,1, 16872, 48594
3748387,1, 24369, 59899
3748343,1, 37461, 24369
3748343,2, 59899, 9975
3748368,2, 69790, 37461
3748355,0, 15357, 34125
3748382,0, 16872, 38000
3748380,0, 55093, 8842
3748343,1, 3348, 31722
3748389,3, 34119, 3071
3748382,0, 66730, 8863
3748387,0, 28437, 26165
3748386,3, 32204, 38000
3748343,2, 52438, 22822
3748343,2, 31722, 3071
3748377,0, 22822, 12476
3748380,0, 7727, 26165
3748342,0, 7727, 24369
3748343,1, 76075, 8842
3748346,0, 30582, 9975
3748343,1, 5088, 8863
3748382,0, 29094, 8842
3748368,2, 29094, 12476
3748343,1, 69790, 28437
3748387,2, 27790, 10842
3748377,3, 24450, 14975
3748343,1, 3348, 8863
3748386,0, 72281, 6632
3748382,0, 66730, 7291
3748348,0, 7727, 19354
3748377,0, 66730, 11142
3748353,0, 8842, 21227
3748377,0, 66730, 37844
3748343,1, 37485, 27446
3748343,1, 7727, 235
3748343,1, 76479, 26165
3748377,2, 37416, 33902
3748346,0, 48054, 16872
3748343,1, 22822, 48594
3748377,0, 16987, 35331
3748343,1, 37416, 22822
3748377,0, 37741, 26165
3748343,1, 31722, 48594
3748342,0, 30582, 38000
3748343,1, 24369, 2134
3748377,0, 27446, 2134
3748343,1, 33902, 38000
3748387,2, 19354, 7291
3748353,0, 14975, 11068
3748343,1, 52438, 8719
3748342,0, 28616, 19929
3748377,0, 33088, 34125
3748368,0, 37461, 29590
3748355,2, 19929, 38000
3748343,0, 69790, 1868
3748353,0, 28616, 15357
3748382,1, 37844, 12476
3748343,1, 37741, 14251
3748380,2, 48054, 11142
3748377,0, 5439, 37844
3748343,1, 37416, 76479
3748343,0, 66730, 1868
3748380,0, 48054, 33902
3748377,0, 69790, 34125
3748343,1, 10052, 2134
3748343,1, 48054, 76479
3748343,0, 55093, 31841
3748353,0, 27790, 12476
3748343,0, 33088, 46366
3748377,1, 3071, 69868
3748386,3, 69790, 2134
3748377,0, 46366, 19929
3748343,1, 37485, 11142
3748375,0, 16987, 16872
3748343,1, 28616, 9975
3748377,0, 37485, 8851
3748368,3, 76479, 14975
3748380,0, 25639, 69868
3748343,1, 8842, 69868
3748343,0, 31841, 46366
3748387,2, 62264, 55236
3748353,2, 16987, 25047
3748382,3, 33088, 24369
3748343,0, 16987, 6632
3748380,0, 10052, 38000
3748375,4, 33088, 12971
3748346,1, 37485, 55236
3748377,0, 9975, 8719
3748343,1, 3348, 25639
3748389,2, 37461, 24369
3748376,0, 27446, 6632
3748343,1, 16872, 9975
3748382,0, 26165, 6632
3748343,1, 36132, 9975
3748343,1, 33902, 3071
3748386,2, 31722, 26165
3748343,1, 16872, 19929
3748377,4, 8851, 37194
3748343,1, 37741, 31722
3748382,0, 16987, 10052
3748377,0, 28437, 12971
3748368,1, 19354, 10842
3748343,2, 3348, 24369
3748346,2, 76075, 34125
3748380,2, 37485, 22822
3748348,2, 33088, 76075
3748343,1, 25639, 52438
3748368,0, 55093, 14251
3748382,0, 59899, 19354
3748376,1, 14251, 14975
3748377,0, 31841, 30582
3748353,0, 66730, 15357
3748387,3, 19354, 72281
3748343,1, 8851, 62264
3748348,2, 48054, 15357
3748343,1, 37741, 22822
3748380,0, 69790, 19354
3748343,1, 22840, 12476
3748382,2, 34119, 1868
3748346,0, 72281, 27446
3748377,1, 10842, 36583
3748343,1, 37741, 33088
3748355,3, 14975, 37194
3748343,0, 29094, 55093
3748377,0, 69790, 55093
3748382,0, 69790, 24369
3748343,1, 37741, 69868
3748368,1, 37741, 52438
3748343,1, 37844, 235
3748382,0, 66730, 8842
3748343,1, 33088, 7727
3748343,0, 46366, 22822
3748377,3, 52438, 14975
3748343,0, 66730, 33088
3748377,0, 69790, 6632
3748343,1, 37741, 52438
3748387,3, 37485, 7291
3748380,1, 30582, 12476
3748376,1, 24369, 11142
3748343,1, 10052, 22822
3748382,4, 37461, 35331
3748380,0, 62264, 46366
3748343,1, 37416, 62264
3748387,0, 76479, 235
3748377,1, 8842, 6632
3748343,1, 35331, 36583
3748355,0, 25639, 21856
3748343,1, 35331, 72281
3748382,1, 62264, 29590
3748343,1, 62264, 11142
3748377,0, 30582, 25639
3748376,1, 31722, 21227
3748343,1, 76075, 21856
3748343,1, 16987, 10052
3748377,0, 37741, 33088
3748343,1, 36132, 21856
3748346,0, 24450, 38000
3748343,0, 69790, 7291
3748382,0, 33902, 235
3748368,1, 32204, 12971
3748343,1, 235, 16872
3748380,2, 76075, 62264
3748343,1, 36132, 11142
3748343,0, 37416, 35331
3748377,0, 28616, 55236
3748346,0, 27790, 37844
3748343,1, 76479, 235
3748343,0, 37844, 25047
3748382,3, 52438, 14975
3748376,1, 48054, 48594
3748368,2, 31722, 3071
3748343,1, 5439, 1868
3748377,1, 48054, 37741
3748343,1, 33902, 1868
3748382,0, 16872, 29590
3748342,0, 27790, 12476
3748343,1, 27446, 9975
3748343,1, 8863, 14975
3748380,0, 29094, 29590
3748343,1, 8842, 11068
3748355,2, 19354, 12476
3748346,2, 3348, 8863
3748343,1, 8851, 52438
3748382,0, 14251, 8842
3748377,1, 29094, 48594
3748343,2, 16987, 11068
3748342,0, 21227, 55236
3748376,1, 33902, 8719
3748377,0, 55093, 14251
3748343,1, 235, 2134
3748368,2, 28437, 8842
3748343,1, 15357, 55236
3748382,0, 10842, 12476
3748346,0, 5088, 69868
3748343,1, 76479, 27446
3748377,0, 8842, 32204
3748380,0, 14251, 27446
3748368,2, 37741, 12476
3748382,0, 33902, 36583
3748342,1, 8851, 25047
3748382,0, 27446, 29590
3748377,2, 33902, 36132
3748368,1, 37844, 25639
3748343,1, 25639, 14975
3748346,1, 69868, 25047
3748343,1, 28616, 59899
3748380,0, 2134, 55236
3748343,1, 37741, 55236
3748343,1, 76075, 7291
3748377,2, 69790, 22822
3748342,1, 31841, 19354
3748368,1, 37844, 12971
3748343,0, 55093, 76479
3748342,0, 7727, 11068
3748382,0, 10052, 37194
3748348,1, 12971, 38000
3748377,0, 22840, 11068
3748382,0, 55093, 235
3748343,1, 31841, 12476
3748380,0, 35331, 15357
3748343,1, 11142, 37194
3748346,1, 72281, 19929
3748382,0, 33902, 46366
3748377,0, 3348, 27446
3748342,0, 9975, 34125
3748343,2, 9975, 24450
3748348,2, 28437, 14251
3748343,1, 37844, 76479
3748355,1, 33902, 24369
3748382,0, 69790, 35331
3748343,0, 26165, 12971
3748343,0, 48054, 34125
3748343,1, 7727, 15357
3748382,0, 72281, 8719
3748377,0, 21856, 14975
3748346,0, 34119, 29590
3748343,0, 19354, 34125
3748391,0, 24450, 11142
3748343,0, 28616, 34125
3748382,0, 16987, 11142
3748377,2, 21227, 10052
3748342,0, 3348, 30582
3748343,1, 48054, 10052
3748377,0, 37844, 29590
3748343,1, 76075, 30582
3748380,0, 27790, 6632
3748377,0, 66730, 10052
3748377,0, 29590, 22822
3748343,1, 22840, 3071
